tahun,provinsi,nama_kabupaten,nama_kecamatan,nama_kelurahan,usia,jenis_kelamin,jumlah 
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,70-75,Laki-Laki,216
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,>75,Laki-Laki,168
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,0-4,Laki-Laki,740
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,05-09,Laki-Laki,898
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,10-14,Laki-Laki,716
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,15-19,Laki-Laki,802
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,20-24,Laki-Laki,913
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,25-29,Laki-Laki,922
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,30-34,Laki-Laki,1105
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,35-39,Laki-Laki,1100
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,40-44,Laki-Laki,938
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,45-49,Laki-Laki,863
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,50-54,Laki-Laki,801
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,55-59,Laki-Laki,644
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,60-64,Laki-Laki,449
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,65-69,Laki-Laki,277
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,70-75,Laki-Laki,172
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KRUKUT,>75,Laki-Laki,135
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,0-4,Laki-Laki,498
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,05-09,Laki-Laki,727
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,10-14,Laki-Laki,509
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,15-19,Laki-Laki,644
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,20-24,Laki-Laki,711
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,25-29,Laki-Laki,761
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,30-34,Laki-Laki,871
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,35-39,Laki-Laki,926
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,40-44,Laki-Laki,849
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,45-49,Laki-Laki,776
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,50-54,Laki-Laki,730
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,55-59,Laki-Laki,610
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,60-64,Laki-Laki,451
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,65-69,Laki-Laki,305
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,70-75,Laki-Laki,195
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MAPHAR,>75,Laki-Laki,152
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,0-4,Laki-Laki,361
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,05-09,Laki-Laki,575
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,10-14,Laki-Laki,425
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,15-19,Laki-Laki,489
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,20-24,Laki-Laki,611
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,25-29,Laki-Laki,560
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,30-34,Laki-Laki,665
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,35-39,Laki-Laki,729
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,40-44,Laki-Laki,650
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,45-49,Laki-Laki,622
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,50-54,Laki-Laki,547
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,55-59,Laki-Laki,425
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,60-64,Laki-Laki,329
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,65-69,Laki-Laki,248
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,70-75,Laki-Laki,152
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,TANGKI,>75,Laki-Laki,101
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,0-4,Laki-Laki,218
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,05-09,Laki-Laki,309
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,10-14,Laki-Laki,206
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,15-19,Laki-Laki,272
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,20-24,Laki-Laki,337
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,25-29,Laki-Laki,306
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,30-34,Laki-Laki,369
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,35-39,Laki-Laki,412
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,40-44,Laki-Laki,364
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,45-49,Laki-Laki,350
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,50-54,Laki-Laki,304
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,55-59,Laki-Laki,293
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,60-64,Laki-Laki,234
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,65-69,Laki-Laki,171
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,70-75,Laki-Laki,109
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,>75,Laki-Laki,95
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,0-4,Laki-Laki,627
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,05-09,Laki-Laki,795
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,10-14,Laki-Laki,645
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,15-19,Laki-Laki,724
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,20-24,Laki-Laki,828
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,25-29,Laki-Laki,862
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,30-34,Laki-Laki,987
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,35-39,Laki-Laki,1040
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,40-44,Laki-Laki,971
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,45-49,Laki-Laki,885
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,50-54,Laki-Laki,733
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,55-59,Laki-Laki,600
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,60-64,Laki-Laki,367
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,65-69,Laki-Laki,253
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,70-75,Laki-Laki,157
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,>75,Laki-Laki,100
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,0-4,Laki-Laki,178
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,05-09,Laki-Laki,254
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,10-14,Laki-Laki,169
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,15-19,Laki-Laki,224
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,20-24,Laki-Laki,284
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,25-29,Laki-Laki,342
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,30-34,Laki-Laki,351
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,35-39,Laki-Laki,397
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,40-44,Laki-Laki,317
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,45-49,Laki-Laki,308
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,50-54,Laki-Laki,311
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,55-59,Laki-Laki,305
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,60-64,Laki-Laki,306
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,65-69,Laki-Laki,234
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,70-75,Laki-Laki,143
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,GLODOK,>75,Laki-Laki,121
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,0-4,Laki-Laki,342
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,05-09,Laki-Laki,480
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,10-14,Laki-Laki,372
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,15-19,Laki-Laki,421
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,20-24,Laki-Laki,462
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,25-29,Laki-Laki,482
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,30-34,Laki-Laki,588
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,35-39,Laki-Laki,701
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,40-44,Laki-Laki,577
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,45-49,Laki-Laki,560
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,50-54,Laki-Laki,407
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,55-59,Laki-Laki,380
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,60-64,Laki-Laki,268
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,65-69,Laki-Laki,194
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,70-75,Laki-Laki,121
2017,DKI Jakarta,JAKARTA BARAT,TAMAN SARI,PINANGSIA,>75,Laki-Laki,102
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,0-4,Laki-Laki,365
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,05-09,Laki-Laki,499
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,10-14,Laki-Laki,332
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,15-19,Laki-Laki,423
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,20-24,Laki-Laki,480
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,25-29,Laki-Laki,501
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,30-34,Laki-Laki,583
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,35-39,Laki-Laki,618
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,40-44,Laki-Laki,557
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,45-49,Laki-Laki,491
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,50-54,Laki-Laki,397
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,55-59,Laki-Laki,356
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,60-64,Laki-Laki,243
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,65-69,Laki-Laki,169
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,70-75,Laki-Laki,107
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TAMBORA,>75,Laki-Laki,68
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,0-4,Laki-Laki,937
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,05-09,Laki-Laki,1385
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,10-14,Laki-Laki,936
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,15-19,Laki-Laki,1001
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,20-24,Laki-Laki,1144
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,25-29,Laki-Laki,1260
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,30-34,Laki-Laki,1580
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,35-39,Laki-Laki,1608
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,40-44,Laki-Laki,1376
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,45-49,Laki-Laki,1119
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,50-54,Laki-Laki,886
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,55-59,Laki-Laki,695
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,60-64,Laki-Laki,374
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,65-69,Laki-Laki,258
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,70-75,Laki-Laki,133
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KALI ANYAR,>75,Laki-Laki,89
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,0-4,Laki-Laki,738
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,05-09,Laki-Laki,1073
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,10-14,Laki-Laki,771
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,15-19,Laki-Laki,833
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,20-24,Laki-Laki,882
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,25-29,Laki-Laki,997
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,30-34,Laki-Laki,1077
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,35-39,Laki-Laki,1180
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,40-44,Laki-Laki,1044
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,45-49,Laki-Laki,967
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,50-54,Laki-Laki,782
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,55-59,Laki-Laki,645
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,60-64,Laki-Laki,379
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,65-69,Laki-Laki,267
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,70-75,Laki-Laki,186
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,DURI UTARA,>75,Laki-Laki,120
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,0-4,Laki-Laki,908
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,05-09,Laki-Laki,1298
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,10-14,Laki-Laki,879
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,15-19,Laki-Laki,1067
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,20-24,Laki-Laki,1159
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,25-29,Laki-Laki,1306
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,30-34,Laki-Laki,1431
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,35-39,Laki-Laki,1465
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,40-44,Laki-Laki,1303
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,45-49,Laki-Laki,1245
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,50-54,Laki-Laki,971
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,55-59,Laki-Laki,905
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,60-64,Laki-Laki,602
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,65-69,Laki-Laki,408
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,70-75,Laki-Laki,232
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,TANAH SEREAL,>75,Laki-Laki,194
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KERENDANG,0-4,Laki-Laki,780
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KERENDANG,05-09,Laki-Laki,1071
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KERENDANG,10-14,Laki-Laki,785
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KERENDANG,15-19,Laki-Laki,837
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KERENDANG,20-24,Laki-Laki,950
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KERENDANG,25-29,Laki-Laki,1047
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KERENDANG,30-34,Laki-Laki,1259
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KERENDANG,35-39,Laki-Laki,1223
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KERENDANG,40-44,Laki-Laki,1131
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KERENDANG,45-49,Laki-Laki,975
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KERENDANG,50-54,Laki-Laki,740
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KERENDANG,55-59,Laki-Laki,615
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KERENDANG,60-64,Laki-Laki,388
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KERENDANG,65-69,Laki-Laki,242
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KERENDANG,70-75,Laki-Laki,134
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,KERENDANG,>75,Laki-Laki,89
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,0-4,Laki-Laki,1217
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,05-09,Laki-Laki,1661
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,10-14,Laki-Laki,1191
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,15-19,Laki-Laki,1168
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,20-24,Laki-Laki,1385
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,25-29,Laki-Laki,1589
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,30-34,Laki-Laki,1976
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,35-39,Laki-Laki,2097
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,40-44,Laki-Laki,1676
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,45-49,Laki-Laki,1478
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,50-54,Laki-Laki,1055
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,55-59,Laki-Laki,813
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,60-64,Laki-Laki,463
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,65-69,Laki-Laki,300
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,70-75,Laki-Laki,159
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,>75,Laki-Laki,93
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,0-4,Laki-Laki,1027
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,05-09,Laki-Laki,1472
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,10-14,Laki-Laki,1215
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,15-19,Laki-Laki,1199
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,20-24,Laki-Laki,1393
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,25-29,Laki-Laki,1390
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,30-34,Laki-Laki,1782
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,35-39,Laki-Laki,1834
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,40-44,Laki-Laki,1524
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,45-49,Laki-Laki,1454
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,50-54,Laki-Laki,1198
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,55-59,Laki-Laki,940
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,60-64,Laki-Laki,631
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,65-69,Laki-Laki,391
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,70-75,Laki-Laki,223
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,ANGKE,>75,Laki-Laki,164
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,0-4,Laki-Laki,792
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,05-09,Laki-Laki,1107
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,10-14,Laki-Laki,751
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,15-19,Laki-Laki,865
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,20-24,Laki-Laki,993
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,25-29,Laki-Laki,1117
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,30-34,Laki-Laki,1195
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,35-39,Laki-Laki,1334
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,40-44,Laki-Laki,1125
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,45-49,Laki-Laki,999
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,50-54,Laki-Laki,776
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,55-59,Laki-Laki,668
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,60-64,Laki-Laki,437
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,65-69,Laki-Laki,280
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,70-75,Laki-Laki,174
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,>75,Laki-Laki,129
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,0-4,Laki-Laki,735
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,05-09,Laki-Laki,1061
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,10-14,Laki-Laki,870
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,15-19,Laki-Laki,956
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,20-24,Laki-Laki,1079
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,25-29,Laki-Laki,1094
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,30-34,Laki-Laki,1185
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,35-39,Laki-Laki,1179
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,40-44,Laki-Laki,1198
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,45-49,Laki-Laki,1095
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,50-54,Laki-Laki,910
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,55-59,Laki-Laki,832
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,60-64,Laki-Laki,559
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,65-69,Laki-Laki,393
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,70-75,Laki-Laki,218
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,PEKOJAN,>75,Laki-Laki,199
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,ROA MALAKA,0-4,Laki-Laki,79
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,ROA MALAKA,05-09,Laki-Laki,119
2017,DKI Jakarta,JAKARTA BARAT,TAMBORA,ROA MALAKA,10-14,Laki-Laki,95
